line,MET1,MET2,MET3,MET4,MET5,MET6,MET7,MET8,MET9,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59,MET60,MET61,MET62,MET63,MET64,MET65,MET66,MET67,MET68,MET69,MET70,MET71,MET72,MET73,MET74,MET75,MET76,MET77,MET78,MET79,MET80,MET81,MET82,MET83,MET84,MET85,MET86,MET87,MET88,MET89,MET90,MET91,MET92,MET93,MET94,MET95,MET96,MET97,MET98,MET99,MET100,MET101,MET102,MET103,MET104,MET105,MET106,MET107,MET108,MET109,MET110,MET111,MET112,MET113,MET114,MET115,MET116,MET117,MET118,MET119,MET120,MET121,MET122,MET123,MET124,MET125,MET126,MET127,MET128,MET129,MET130,MET131,MET132,MET133,MET134,MET135,MET136,MET137,MET138,MET139,MET140,MET141,MET142,MET143,MET144,MET145,MET146,MET147,MET148,MET149,MET150,MET151,MET152,MET153,MET154,MET155,MET156,MET157,MET158
HEB_08_155,0.00158654,0.002123665,0.000251519,0.000324328,0.058092992,0.017273881,0.000295789,0.001301971,0.000257323,0.002532083,,0.003594933,,,0.001220535,0.000303362,,0.000559957,,5.35069E-05,0.027102813,0.003964251,3.12103E-05,0.041437878,0.032120453,0.002717093,0.003180826,,0.00065851,0.000299268,,0.003486063,0.002172813,0.000310237,1.0936778,0.198755439,0.100443731,0.014979482,0.004395125,0.003645448,0.000297208,0.000701413,0.373115985,0.001291381,0.002434603,0.003891363,6.12188E-06,0.001249819,5.85408E-06,0.409738396,0.003394562,0.00200419,7.60471E-05,5.63414E-05,0.101395223,,0.009446825,0.001827116,0.008159814,0.011947531,0.0237718,0.918606463,0.001239504,0.028883883,0.001981885,0.017439466,,0.018839464,0.001013736,2.64152E-05,3.41241E-05,3.03519E-05,0.001293292,0.426179041,0.000434284,0.001358234,0.003648548,0.000222992,0.02684062,0.004008601,0.016264023,0.92181001,0.004352999,0.004047625,0.000705228,0.009450568,0.336653326,0.000465524,0.009892438,0.001943964,0.013939781,0.00108833,0.005628889,0.000269369,0.02703622,0.000551834,,0.029429338,0.002583318,0.005255636,0.009206843,0.042323042,0.00059307,0.00232132,0.004626859,0.000466178,0.003467211,0.001670578,0.015223711,0.031347792,0.050327476,0.004627246,0.000813356,0.000480225,0.000549073,0.054893128,0.006229745,0.006642727,0.56349136,0.00196727,0.005209481,1.450775092,0.011067394,0.008748025,0.001407673,0.000512733,0.045836564,0.024409462,0.047561304,0.848800728,3.96327E-06,0.023504671,0.00064981,,0.127651649,0.000465714,0.000570762,0.00091274,0.000268513,0.000332432,0.000939801,0.000535993,0.000442071,0.000154636,,5.10691E-05,0.001455338,,0.000999053,0.001516554,0.000607277,0.000750465,0.001518725,0.001647268,0.006007347,0.009039507,0.000999062,0.003450937
HEB_08_156,0.000351877,0.004474188,0.000308683,0.000176339,0.037638129,0.011342241,0.000306524,0.000497179,0.000758066,0.001298329,0.00019415,0.049315381,0.000577276,0.002937016,0.000735704,0.000314078,,0.000967651,6.95124E-06,1.50485E-05,0.00907562,0.001066851,6.94695E-05,0.035760259,0.029226996,0.000468882,0.000468185,,0.001741142,0.000259419,0.001753414,0.003471536,0.00233456,0.00042967,0.327838451,0.061701639,0.05080884,0.006329992,0.011274699,0.001207451,7.37851E-05,1.28755E-05,0.112486729,0.000136259,0.000299547,0.000703876,1.30921E-05,0.000186536,,0.152557364,0.002079691,0.000896785,0.000111324,1.03597E-05,0.026035998,,0.022385374,7.72491E-05,0.002322817,0.003218463,0.006881843,0.135335694,0.000380201,0.01234692,0.001247582,0.004570624,,0.015923076,0.002631665,1.57469E-05,9.38056E-06,0.000305311,0.000266757,0.172377275,0.002388804,0.001771607,0.0056847,0.001208223,0.022479482,0.002447149,0.005142557,0.517088301,0.006161774,0.002655031,0.000458395,0.014139895,0.042596418,0.0004799,0.013103428,0.001700555,0.003503125,0.002816684,0.001790703,0.000329366,0.008958864,0.000720645,,0.065648705,0.002139707,0.004321138,0.011696698,0.092197354,0.000360542,0.001900893,0.007563989,0.000383529,0.005867065,0.000951824,0.005264639,0.003633305,0.012061829,0.005472731,0.000788861,0.00066627,0.000301854,0.003492289,0.008689786,0.001173461,0.107030079,0.002336866,0.007985631,0.500445816,0.008147853,0.008349998,0.002814549,0.002035464,0.030298522,0.020721782,0.084726605,0.835596149,,0.022045265,0.00185574,7.36817E-06,0.032726317,0.000335209,0.000336784,0.000556733,0.000171963,0.000818944,0.000548441,0.001962268,0.000149093,0.000221937,0.000166248,0.000204632,5.30928E-05,,0.002767351,0.002050714,,0.000377897,0.000836178,0.003244142,0.003850921,0.002182714,0.000352108,0.002324659
HEB_08_157,0.000544977,0.001734455,0.000119721,0.000186577,0.038292362,0.010878781,0.000176108,0.001734112,,0.002397022,6.10263E-05,0.017667769,0.027823945,0.001668987,6.32541E-05,0.000669462,,0.001103061,3.46663E-05,5.52807E-05,0.009519596,0.001542162,0.000182912,0.103749613,0.075388456,0.000276186,0.001724815,,0.000931111,0.000248226,0.000340128,0.006242203,0.003118568,0.000312026,0.392460319,0.11150507,0.18196932,0.0319323,0.007904386,0.001724346,1.27265E-06,,0.170242758,0.001173826,0.000415223,0.001224831,2.60294E-05,0.000232625,,0.224565271,0.003838154,0.002929975,0.00066787,6.11174E-06,0.045252761,,0.013524856,6.70201E-07,0.00253814,0.003726891,0.0072308,0.158448805,0.000778691,0.026126329,0.003169774,0.007703142,,0.003834425,0.000378391,2.64857E-05,9.94533E-05,0.000671322,0.000798582,0.054185469,0.003164904,0.000696677,0.004410075,0.003256595,0.009828101,0.004803305,,0.505738972,0.008970671,0.002798727,0.001023484,0.003107739,0.056225671,0.000954484,0.018623015,0.002403825,0.006095964,0.00320325,0.002447376,0.000212987,0.009084067,0.000697857,,0.079616588,0.002204397,0.006735808,0.013337878,0.131513544,0.000352688,0.001704265,0.007502134,0.000304791,0.004668576,0.002083519,0.016540377,0.03913704,0.030493668,,0.000374364,0.000378413,0.001132423,0.069711305,0.006633946,0.002444609,0.258183622,0.003112753,0.00638451,0.195771341,0.008184875,0.009261206,0.000721637,0.000251284,0.010862241,0.026027859,0.04427629,0.2877175,5.78076E-07,0.026105781,0.001273642,5.51767E-06,0.069843112,0.000247533,0.000420108,0.001206121,,0.000522457,0.000945657,0.001651783,0.000644009,0.000171991,0.000293176,0.000135061,0.00190389,,0.001324593,0.001344078,0.00078967,0.000494404,0.000379076,0.002210851,0.00648578,0.003526245,0.000349647,0.002110067
HEB_08_162,0.000682733,0.000928261,1.79217E-06,0.000198074,0.019716613,0.0042175,8.88579E-05,4.28586E-06,2.95681E-06,,,0.00503486,0.000627239,0.000693567,0.000290935,0.000134111,,0.000269078,,1.36856E-06,0.003041395,0.000630811,8.33943E-05,0.023846062,0.020944488,0.000776931,0.001511929,,,0.000121072,0.000424631,0.001751766,0.001159639,8.21768E-05,0.560862455,0.121131614,0.012271878,0.008306905,0.00298171,,9.54377E-07,,,,0.000335735,,1.27842E-06,0.000144703,1.46818E-05,0.243848207,0.003464729,0.001200852,,,0.010895806,,0.003459959,3.65124E-06,0.000767919,0.002163362,0.000722509,0.191301676,0.000426705,0.012937681,,0.007334881,,0.014203197,0.000410271,3.675E-06,6.08707E-06,5.25987E-05,0.000124711,0.071425266,,,0.001107201,0.000199442,,0.000693163,0.004281809,0.72857778,0.001305101,0.000917615,0.000106533,0.003430002,0.063761177,0.000615397,0.002619148,0.000661586,0.000165054,0.000231326,0.001239003,9.71343E-05,,0.000188004,,0.052763867,0.001907338,0.00549828,0.005123034,0.093359999,0.000107508,0.000593965,0.000866647,0.000124917,0.00053711,0.000736087,0.005949843,0.013169004,0.009980592,0.001984205,0.000319069,0.000138707,0.000344958,0.023326851,0.001362176,0.000152164,0.017486007,0.0001354,0.000879466,0.213031581,0.004130132,0.004537387,0.001870449,0.000376577,0.010009263,0.001547686,0.003463907,0.015538983,3.00079E-07,0.016484641,0.000112378,1.64E-06,0.058591244,0.00032234,0.000131982,0.000892667,,0.000102534,0.000286607,9.43967E-05,2.83536E-05,4.37717E-05,6.97533E-05,4.5649E-06,0.000322969,,,0.000706144,,4.8588E-05,0.000973727,0.000528554,0.00342792,0.000777938,0.000141899,0.000779568
HEB_08_164,0.000208458,0.00054546,0.000114373,0.000346641,0.018232185,0.005834069,0.000124935,2.3847E-06,8.35878E-06,0.000713883,,0.015096626,0.005053749,,8.75482E-05,0.000128045,4.74956E-06,0.000141018,,2.30046E-06,0.004314825,3.56831E-06,4.75514E-05,0.063600775,0.065731424,0.001020115,0.000564755,,0.001533389,0.000208265,0.001083583,0.007676171,0.00075095,0.000161615,0.511809528,0.092180506,0.013363677,0.006412149,0.000309451,1.09232E-06,8.21901E-06,1.58333E-06,0.153832452,0.000160509,3.15095E-05,0.000595266,3.57065E-06,2.2526E-05,1.87283E-06,0.393872419,0.000906266,0.001524908,1.27986E-05,4.22005E-06,0.007667472,,0.005408073,3.25419E-06,0.001537693,0.005537285,0.003948985,,0.000183491,0.006097991,0.000450913,0.010767906,1.32436E-05,0.030620322,0.000597199,1.46379E-05,2.37493E-06,9.14887E-06,,0.067166081,0.001219815,0.000444655,0.002594844,1.08147E-05,0.011816187,0.000388598,0.007525434,2.053407459,0.004164634,0.001281687,1.97325E-06,0.00117965,0.051664556,0.000808586,0.008004822,0.000721694,0.002516021,0.001604841,0.001185432,9.95491E-05,0.006052545,0.000485467,0.000466163,0.090620965,0.002395455,0.004137432,0.005908873,0.029926989,0.000124292,0.000589102,0.00265649,9.43346E-05,0.001342055,0.000375633,0.003975227,0.008049712,0.00830898,0.001633816,0.000307609,0.000160993,0.000129304,0.016309611,0.003285765,0.000154224,0.092429616,0.000799213,0.006257793,0.611238881,0.001325961,0.00146386,0.005165535,0.000475549,0.013856476,0.008781312,0.015989581,0.421108397,2.07442E-07,0.007197015,0.000712294,,0.025297371,0.000232992,0.000429128,0.000794224,9.34544E-05,0.000294638,0.000156655,0.000510347,1.25952E-06,4.72745E-05,2.20259E-05,6.58706E-05,0.000391011,,,0.002633732,0.000462989,0.000202872,0.000491447,0.0006091,0.005118694,0.000643937,0.000218427,0.0017581
HEB_08_165,0.0003772,0.00089515,9.33314E-05,,0.017850838,0.004222986,0.000202157,0.000250197,0.001242236,0.001426616,8.0374E-05,0.009615766,0.000528138,0.000463712,5.48305E-05,0.000273688,4.5999E-05,0.00027993,6.19306E-06,2.12656E-05,0.006810792,0.000586194,5.73061E-05,0.009090069,0.00701732,0.00054578,0.001477355,0.000128641,,0.000181631,0.000787321,0.001746693,0.00170254,0.000149405,0.231391667,0.051933711,,0.004624253,0.00726378,0.000932868,7.15934E-05,,0.153410854,0.000716375,0.000125355,0.001310609,2.87302E-05,7.42778E-05,3.33719E-06,0.086836813,0.008496087,0.000342884,4.78438E-05,4.84242E-06,0.015975319,,0.009302039,0.00050666,0.001502972,0.001965958,0.005341108,0.060288071,0.000518382,0.003807164,0.000541899,0.002732812,,0.008081634,0.001164439,9.35044E-06,,0.000344451,0.000133242,0.046438385,0.000351397,0.000134067,0.001533574,3.05029E-05,0.004595517,0.00054311,0.006056113,0.527686682,0.001490392,0.00083807,3.35118E-05,0.007874239,0.018413897,0.00034957,0.003086281,0.003618482,0.001945785,0.000323757,9.03E-05,0.000146609,0.00482846,0.000258302,0.000788028,0.048051344,0.001041909,0.002518525,0.002977066,0.075340192,0.000117957,0.000646306,0.001149,6.27326E-05,0.000443655,0.00099389,0.010180085,0.020184408,0.032014933,0.003123569,0.000526874,0.00019457,0.0009597,0.030821721,4.77268E-05,0.000200412,0.00669394,0.000294666,8.72443E-05,0.016770631,0.004525466,0.004963025,0.002393173,0.001793421,0.022154579,0.000975115,0.009708051,0.004429681,,0.016055965,0.000120415,,0.040599148,9.9141E-05,0.000101178,9.20104E-05,0.000122672,0.000175652,0.000443366,0.000167218,7.43151E-05,7.3299E-05,2.32765E-05,5.47294E-05,0.000767244,,0.001513641,0.000598091,0.000244587,0.000603833,0.001903029,0.000454041,0.001671715,0.000600368,0.000209559,0.001157491
HEB_08_166,0.000387617,0.001252784,7.53568E-05,0.00033743,0.020665313,0.00702452,0.000173302,0.000402424,0.000270976,0.001423709,5.73624E-05,0.003227397,0.001023454,0.000771539,0.000186694,6.17162E-05,2.13384E-06,0.000465429,1.30773E-05,3.75656E-05,0.004669281,0.000713137,3.7684E-05,0.024451999,0.018599839,0.000508944,0.001052614,,0.00039388,0.000244717,0.000687219,0.002339626,0.001721122,0.000297014,0.121107796,0.07324346,0.076019033,0.006809273,0.003683245,0.002067539,4.74432E-05,,0.126456756,0.0015441,6.28898E-05,0.001014845,7.48955E-05,4.01827E-05,1.90899E-05,0.089895073,0.004232663,0.000501412,3.13507E-05,1.22832E-05,0.029158663,,0.006592648,0.00048723,0.001609855,0.001930412,0.003946443,0.071518804,0.000339744,0.014774049,0.000654864,0.002819378,,0.015259277,0.001033234,8.78344E-06,,0.000112676,0.000283109,0.075168979,0.000159181,0.00028786,0.001237422,2.64011E-05,0.011511189,0.000936231,0.006733767,0.138943683,0.001282762,0.000849735,2.79964E-05,0.009043729,0.026438767,0.000424455,0.002773034,0.000603217,0.002368753,0.000457586,0.001606663,9.37401E-05,0.003898203,0.000209862,,0.03301732,0.001234259,0.0055208,0.003517267,0.045737037,0.000123513,0.000724967,0.001482207,8.26914E-05,0.000962665,0.000579635,0.00497565,0.012221602,0.013653231,0.004302812,0.000631396,0.000180357,0.000272343,0.020735541,0.000162085,0.000257803,0.008598149,0.000134394,0.000231183,0.123003952,0.00479596,0.008074959,,0.000685565,0.02147939,0.00238591,0.013190169,0.057752747,4.35561E-06,0.010366586,0.000133245,,0.049008505,0.000144804,0.000164153,,9.93935E-05,0.000121575,0.000929805,0.000130977,0.000101968,5.53222E-05,9.23194E-05,6.25017E-05,0.000245427,,0.004447952,,0.000536977,5.01241E-06,0.001461861,0.000585751,0.00494577,0.000609969,0.000126696,0.001350872
HEB_08_169,0.000115809,3.0512E-06,2.29609E-06,0.000152364,0.007478303,0.001510416,4.6804E-05,0.000729387,0.000160077,0.000453867,4.54874E-06,0.001974253,1.02709E-05,0.000133966,0.000250692,0.000322658,,0.000200609,,5.17106E-06,0.001995778,4.48705E-06,5.07247E-05,0.022972962,0.023948733,0.000163419,3.09836E-06,1.03089E-06,0.000363463,0.000111075,,0.002002947,0.00183695,9.82402E-05,0.324856844,0.060599666,0.030847996,0.002901126,0.000560305,0.000658651,7.69872E-06,,0.063768284,0.000543321,1.71845E-05,0.000643431,4.33009E-05,6.52347E-05,,0.035208544,0.001991637,0.000601052,4.99098E-06,4.63406E-06,0.011194669,8.35102E-06,0.002141162,4.02589E-06,0.000627075,0.001012036,0.00168025,,0.000309106,0.009179735,0.00062754,0.000169019,,0.002099142,0.000223768,1.18031E-06,1.80622E-06,5.37832E-05,0.000274006,0.012841235,0.000134377,,0.000436717,4.90818E-06,0.002169409,0.000322695,0.001638681,0.934251285,0.000644317,0.000609649,7.0671E-05,0.000293012,0.021303975,0.000389303,,0.001259792,0.001053096,0.000172038,0.000360462,4.53526E-05,0.001876399,6.5604E-07,0.000272205,0.028392229,0.001101564,0.003506774,0.002743007,0.043135577,0.000122967,0.000253494,0.000754102,5.79985E-07,0.000371119,0.000170672,0.001419997,0.002179066,0.002937799,0.000668456,0.000174806,4.49181E-05,2.77122E-05,0.003220762,4.86518E-07,0.000323728,0.000432421,,3.37179E-06,0.003794545,0.000477894,0.001698339,,0.000184446,0.005703552,0.002045145,0.017962133,0.026668508,1.06024E-06,0.002684019,0.000101261,8.5759E-07,0.01439552,8.50189E-05,0.000217291,,0.000153741,0.000221134,0.000733203,,3.99424E-05,1.13523E-05,,4.4428E-06,1.99433E-05,,0.000589055,0.000173906,,9.36885E-05,0.001041027,0.000280907,0.001605743,0.000974338,0.000110371,0.000572238
HEB_08_187,0.000656321,0.002998451,8.0327E-05,0.000201425,0.039663112,0.011413033,0.000280454,0.000900848,0.000152108,0.001231121,8.947E-05,0.034244853,0.020759666,0.004295029,0.000127249,0.000265727,,0.001543015,0.000104213,6.80415E-05,0.012279626,0.001534729,0.000160793,0.093590722,0.072477621,0.000577771,0.001608545,,0.001034627,0.000462416,0.000236198,0.003590868,0.003565456,0.000292556,0.379334674,0.114181946,0.174801662,0.029675843,0.013003647,0.001449033,9.92943E-05,2.67091E-06,0.143319051,,0.000166599,0.001310787,5.887E-05,0.000105926,1.25045E-05,0.249940472,0.001794278,0.001731244,0.000754863,1.05147E-05,0.036984369,1.70364E-05,0.029017301,3.43587E-07,0.003417283,0.004693221,0.008491087,0.218549426,0.00088623,0.042989195,0.003222583,0.008145791,,0.023356038,0.00280133,2.68971E-05,0.003473381,0.000635528,0.000928929,0.118403071,0.004170125,0.000822188,0.00553862,0.000490843,0.012642908,0.004976113,0.011221945,0.286204831,0.012580803,0.003510354,0.000250991,0.023630056,0.080411193,0.001135922,0.025813301,0.00233421,0.004094226,0.004214695,0.002636069,0.000287633,0.007099181,0.001057944,,0.09936693,0.002608165,0.007267293,0.015157938,0.159343106,0.000418998,0.002457053,0.011329832,0.000699981,0.00812344,0.002855565,0.023590695,0.058536017,0.044285175,,0.000520062,0.000736968,0.001527347,0.098196058,0.009267761,0.001607445,0.105287207,0.001675512,0.008783928,0.382571598,0.015515389,0.014988438,0.000414841,0.000283583,0.009389124,0.022952423,0.055933946,0.624389276,5.75145E-07,0.018194013,0.001817227,2.04644E-06,0.102346275,0.000376584,0.000641457,0.001432303,0.000245728,0.001038237,0.001254346,0.001815993,0.000597993,0.000288998,0.000417482,0.000205082,0.001545926,,0.002791338,0.001810525,0.00080851,0.00175914,0.000852462,0.004690696,0.006574459,0.003635078,0.000327027,0.002086258
HEB_08_201,5.18535E-05,0.000546213,3.00677E-06,0.00027574,0.005354288,0.00135812,1.07861E-05,0.000829291,3.41276E-06,0.000193167,9.88647E-06,0.015515606,0.036874644,9.81762E-05,2.01368E-05,,1.65945E-05,4.48375E-05,3.91297E-06,4.48942E-06,0.001219725,0.000289377,1.93639E-05,0.056270989,0.06857052,8.74522E-05,0.000281567,1.464E-06,,2.88282E-05,0.000837757,0.003580325,0.001556524,4.30172E-05,0.373636654,0.064513215,0.041032656,0.003710938,0.001305176,0.000545116,8.28533E-07,,0.056925062,0.000675885,9.94545E-06,0.000440473,9.05514E-05,5.68563E-06,,0.13576711,0.000371304,0.002258426,2.29396E-06,6.07601E-06,0.014234671,7.74137E-06,0.001283079,0.001699795,0.000265852,0.003736843,0.001375875,0.087910346,0.000237968,0.030941851,0.000358689,0.003847638,2.85868E-06,3.38232E-06,0.000227645,1.3333E-06,2.29412E-05,4.04879E-05,0.00066349,0.002628362,0.000500325,0.000149745,0.000674506,5.00772E-05,0.000325495,0.000193882,0.00070356,2.613058117,0.002190153,0.000139651,9.17307E-05,0.000636923,0.032126892,0.000841167,0.004254003,0.000403885,0.000768983,0.000596899,0.000322793,5.08258E-05,0.001221158,8.90671E-05,0.000173631,0.062321366,0.002944543,0.003541515,0.00734684,0.062881246,3.813E-05,0.000165418,0.000892795,5.5101E-06,0.000479478,1.43285E-05,0.000331145,2.40386E-05,0.00075943,0.000449474,0.000104398,4.09083E-05,1.5904E-05,0.000137788,0.000867074,0.010261299,0.011987289,,0.001598903,0.254537023,0.000531195,0.001916087,0.001787577,0.000823566,0.023707722,0.008898896,0.028031178,0.126093822,,0.006617468,0.000227477,3.95787E-06,0.006891045,0.000239373,0.0003464,0.000591349,,0.000135548,0.000101283,0.000108441,5.74251E-06,8.35921E-06,1.16798E-05,2.07215E-05,1.80022E-05,,0.001870889,0.002208727,0.00069391,0.000661072,0.00099671,0.000214654,0.004923026,0.000615583,3.47582E-05,0.000310182
HEB_08_202,0.001411504,0.001649327,0.000364977,0.000317831,0.031074937,0.008412555,8.76874E-05,0.002533776,0.000309949,0.003742224,0.000103961,0.024676662,0.000327484,0.028890502,0.00019532,0.009380929,,0.001354275,2.24127E-05,4.93773E-06,0.016940406,0.001647666,7.73279E-05,0.03719958,0.02925333,0.001292168,0.001487175,5.2501E-05,0.000321183,4.63796E-05,0.000934993,0.005872417,0.002268284,0.002496864,1.768434608,0.357132216,0.026663013,0.019869271,0.008603643,0.001931683,8.07165E-05,3.06942E-05,0.327463704,0.006888045,0.000518575,0.00173634,0.000185741,0.000209222,,0.296040743,0.007628292,0.003746549,5.01559E-05,2.131E-05,0.027288392,,0.013536273,0.00143119,0.003627363,0.004114174,0.012263999,0.122018006,0.001285685,0.015061015,0.001830141,0.003573192,,0.024797086,0.003330614,2.85716E-05,1.82903E-05,0.000124828,0.000392436,0.189610243,0.00189381,0.000366553,0.003008907,0.000304171,0.020592518,0.0029669,0.008461848,5.02415318,0.003675314,0.002454232,0.000217174,0.027825719,0.037880954,0.00062863,0.004199355,0.005575395,0.002925286,0.0009364,0.001592158,0.000350654,0.00833487,0.00044344,,0.386504424,0.001687096,0.012602461,0.007412979,0.564998625,0.000327997,0.001565264,0.002727871,0.000288158,0.002493332,0.001522877,0.01345285,0.031895971,0.045459733,0.005846769,0.00090006,0.000334881,0.001895461,0.042187574,0.002757985,0.003528248,0.065720014,0.002697462,0.000506583,0.446313799,0.016951126,0.01988843,0.001714666,0.000953045,0.039749427,0.008899835,0.039204932,0.25597749,2.14061E-05,0.02538994,0.000414471,6.12451E-06,0.048817242,0.000172738,0.000231671,0.002578573,0.000174611,0.000153588,0.00136428,0.000769829,0.000579567,0.000155995,0.000365504,8.40447E-05,0.001842377,0.000860583,0.001922264,0.001518813,0.000991771,0.000710319,0.002194943,0.001443937,0.007862062,0.002380301,0.00028804,0.00262675
HEB_08_205,0.000555591,0.000180477,0.000132649,0.000367287,0.037458372,0.006011939,3.18056E-05,7.76194E-05,1.58477E-05,0.00077995,4.19529E-06,0.008666614,0.001354828,0.000581307,0.000101989,0.000462878,8.99663E-06,8.0116E-05,2.2649E-06,1.89038E-06,0.003168874,0.000701589,1.88414E-05,0.005413082,0.00334573,0.000293335,0.000707289,,0.000667681,0.000164459,0.000954734,0.001916938,0.002041071,0.00052735,0.549947444,0.135482507,0.010136871,0.002238906,0.000149308,,2.51498E-05,4.71149E-05,0.341712397,0.003793531,9.77712E-05,0.000773411,,6.29924E-05,2.56112E-05,0.23394204,0.003076057,4.0103E-05,2.76957E-06,2.6604E-05,0.006529671,,0.002213612,2.58291E-06,0.001918612,0.003490702,0.002944744,0.16512483,0.00025468,0.007823835,0.002781903,0.002680468,,0.025317434,0.001993101,2.75553E-07,1.01681E-05,1.63381E-05,,0.087652611,0.000152016,9.52608E-05,0.000706424,3.94699E-05,0.004497995,0.001250663,0.003800574,0.401563893,0.001335631,0.000859543,3.07412E-05,,0.054808472,0.000680942,0.002897579,0.000492513,0.002575409,4.53924E-05,0.00098157,7.48544E-05,0.005765619,0.000128946,,0.044838354,0.00180179,0.006625136,0.006441215,0.149573672,0.000359219,0.000492742,0.000403802,0.000100666,0.000159136,0.000316207,0.002216467,0.004863048,0.004176044,0.001478053,0.000244883,4.23003E-05,0.0001631,0.011197783,0.000282447,0.000334579,0.013957341,0.000355956,7.30552E-05,0.104223673,0.001934641,0.001313268,0.001368941,0.000599448,0.020138162,0.002525426,0.009683574,0.005101655,5.23305E-08,0.008109659,3.36131E-05,,0.06413808,0.000155704,0.000101754,0.001040928,0.000108681,0.000228657,0.000823871,0.000129955,0.000171241,1.55881E-05,1.36038E-05,3.95758E-05,0.000289671,,0.001198552,0.000442561,0.000186615,0.00030967,0.000440434,8.03998E-05,0.00194456,0.000578136,0.000244381,0.001164675
